id,label,subject,sa_score,sa_is_spam,sa_prediction,fired_rules,error
nazario_phishing-2023_273,phishing,Confirm Your jose@monkey.org : account ownership 9/2/2023 3:54:00 p.m....,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_275,phishing,"New Order Inquiry From Sparklyn International Co., Ltd",4.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,FSL_HAS_TINYURL",
nazario_phishing-2023_274,phishing,Update Your documents MOVE TO INBOX,3.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,UNICODE_OBFU_ASC",
nazario_phishing-2023_280,phishing,jose@monkey.org Server - Password Expired,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_277,phishing,Virus Detection Notices In Your Email Account,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,T_SHORT_SHORTNER",
nazario_phishing-2023_282,phishing,jose@monkey.org has received secured documents Via monkey.org Admin.,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_262,phishing,jose@monkey.org - Password Expired,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_281,phishing,"Warning: Update Notification Alert September 13th, 2023 03:13:22",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_283,phishing,RE:RE:DHL TRACKING NUMBER // ORIGINAL SCAN,1.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,SUBJ_ALL_CAPS,NO_RELAYS",
nazario_phishing-2023_284,phishing,"monkey.org Mailbox The mailbox has reached your quota limit ""jose@monkey.org"" ID#:002947",3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_286,phishing,Order Confirmation,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_291,phishing,Verification,2.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,SHY_OBFU_EXPIRE,SHY_OBFU_PASSWORD",
nazario_phishing-2023_290,phishing,jose Retrieve Pending Messages,3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2023_287,phishing,Server Malfunction For jose@monkey.org,3.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2023_292,phishing,"IMPORTANT NOTICE From Wells Fargo Bank, Kindly Take Action Now",2.0,0,legitimate,"NO_RECEIVED,PDS_OTHER_BAD_TLD,NO_RELAYS",
nazario_phishing-2023_289,phishing,Cintia Povoa (Biogen) sent you a file on WeTransfer,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_294,phishing,E-mail Account Termination Notice,3.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_293,phishing,Email Notification: You have (5) pending messɑges,7.1,1,phishing,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS,URI_PHISH",
nazario_phishing-2023_295,phishing,incoming emails on hold!,2.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL,URI_NOVOWEL,MXG_EMAIL_FRAG",
nazario_phishing-2023_301,phishing,New device has logged in to your monkey.org account,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_299,phishing,Email Notification: You have (5) pending messɑges,7.9,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS,URI_PHISH",
nazario_phishing-2023_304,phishing,security notification,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,WEIRD_PORT",
nazario_phishing-2023_296,phishing,Security Notification jose@monkey.org,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_302,phishing,ATTENTION: You have (15) new pending messages,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_306,phishing,[Ticket ID]: Your messages are stuck on our server jose@monkey.org,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_309,phishing,87029152585717 PASSWORD TEMPORARILY DISABLED,1.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,SUBJ_ALL_CAPS,NO_RELAYS",
nazario_phishing-2023_297,phishing,You will not be able to receive future messages due to insufficient storage,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_314,phishing,Action Required: Account and Service(s) Scheduled for Deletion.,1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_315,phishing,jose Account Cancellation Request 🔺 10/18/2023 2:44:06 a.m.,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_310,phishing,monkey.org Notification for Password expiry ⚠️,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_319,phishing,"[monkey.org] Disk Usage Warning: The user (jose@monkey.org) has
almost reached their disk quota",0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,WEIRD_PORT,MXG_EMAIL_FRAG",
nazario_phishing-2023_316,phishing,jose Account Cancellation Request 🔺 10/18/2023 6:32:27 a.m.,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_317,phishing,To avoid service interruption your attention is needed.,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_320,phishing,URGENT: Delivery Suspension Alert for Your UPS Shipment,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_321,phishing,Action Required: Domain owner validation for monkey.org user(s),0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,T_SHORT_SHORTNER",
nazario_phishing-2023_324,phishing,jose@monkey.org Password expires today,3.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS",
nazario_phishing-2023_331,phishing,✅You have a New offer on OpenSea for one of your item(s)!,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_326,phishing,ACTION REQUIRED? Password Expiry Notification!!,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,PLING_QUERY",
nazario_phishing-2023_325,phishing,Mailbox Storage Is Full (( jose@monkey.org )),0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_332,phishing,"monkey.org Cpanel MAILBOX ALERT FOR jose Tuesday, October 24, 2023 4:49 p.m.",1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_335,phishing,Dialled Notification on attachement,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_322,phishing,jose@monkey.org Has been Blacklisted : Upgrade now to avoid Termination,1.6,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL,URI_HEX",
nazario_phishing-2023_333,phishing,Two (2 ) Messages Pending Delivery,4.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_PHISH",
nazario_phishing-2023_337,phishing,"Cpanel monkey.org MAILBOX ALERT FOR jose@monkey.org Tuesday, October 24, 2023 7:46 a.m.",0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_342,phishing,"Cpanel monkey.org: You have six (6) incoming new messages blocked on Monday, October 30, 2023 3:8 a.m.",1.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_340,phishing,jose@monkey.org Account Cancellation Request 🔺,3.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_NOVOWEL,MXG_EMAIL_FRAG,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2023_343,phishing,Mail Services,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_344,phishing,jose@monkey.org Password expires today,3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS",
nazario_phishing-2023_345,phishing,jose@monkey.org Password expires today,3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS",
nazario_phishing-2023_346,phishing,"Monkey.Org Final Review:-:Compulsory Policy update-EFT
RECORD_Receipt_Shared via Multifuntion Scanner_2023",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_347,phishing,"Monkey.Org Notice:-: Release Important Mails Placed on
Hold-10.31.2023",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_348,phishing,RE: Bitcoin was sent to your email it's pending,2.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,FUZZY_WALLET,FUZZY_TRUSTWALLET,LOTS_OF_MONEY",
nazario_phishing-2023_341,phishing,Reminder : Overdue Payment Notification !,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_351,phishing,ACTION REQUIRED? Password Expiry Notice,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_349,phishing,jose@monkey.org You Have Received A File Invoice via WeTransfer,4.0,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_359,phishing,"New Order Request For ""Tianjin Hongtai Pipe Industry Co.,Ltd""",0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_357,phishing,Your Mcafee subscription has expired,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_338,phishing,Reminder : Overdue Payment Notification !,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_360,phishing,Undeliverable: outgoing messages failure,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_361,phishing,Renew Your E-mail Password jose@monkey.org,1.6,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_EMAIL,MXG_EMAIL_FRAG",
nazario_phishing-2023_364,phishing,"Attention: Recording Received On Wed, November 8, 2023",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_367,phishing,jose@monkey.org Deactivation Request.,0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,T_SHORT_SHORTNER",
nazario_phishing-2023_366,phishing,Your jose@monkey.org De-activation Request,4.6,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_NOVOWEL,MXG_EMAIL_FRAG,URI_PHISH",
nazario_phishing-2023_365,phishing,Immediate Action Required: Email Server Issue,1.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,URG_BIZ",
nazario_phishing-2023_353,phishing,IT-Desk From Monkey.Org MAILBOX ALERT FOR jose Thursday-November-2023 07:08 AM,2.6,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_WP_HACKED_2",
nazario_phishing-2023_368,phishing,Your jose@monkey.org De-activation Request,7.0,1,phishing,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS,URI_PHISH",
nazario_phishing-2023_355,phishing,Your Online Banking Is restricted,4.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_PHISH",
nazario_phishing-2023_375,phishing,Secure Alert For jose@monkey.org,3.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2023_372,phishing,⚠️ Action Required: Your webmail password is set to expire today.,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_371,phishing,You Have (5) Pending Massages On monkey.org <jose@monkey.org>,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_376,phishing,New message from monkey.org server,2.5,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,DEAR_EMAIL,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_378,phishing,Undeliverable: outgoing messages failure,7.0,1,phishing,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS,URI_PHISH",
nazario_phishing-2023_377,phishing,Update to your Company Documents,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_374,phishing,[ monkey.org ] WARNING: The “ jose@monkey.org ” email account is nearly full.,2.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,WEIRD_PORT,MXG_EMAIL_FRAG,URI_IPFS",
nazario_phishing-2023_379,phishing,Mail Delivery Report,3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS",
nazario_phishing-2023_380,phishing,"Incoming Messages ""Swift Copy"" BLOCKED...",0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_382,phishing,ACTION REQUIRED: Your webmail password is set to expire today.,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_387,phishing,"Item shared with you: ""We Have Limited Your Login ID Due to
Unrecognized Entry.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_388,phishing,"Item shared with you: ""We Suspended Yours Access ID Due to Fraudulent Sign-In.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_385,phishing,ICANN: Domain ownership validation for monkey.org user(s),0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_384,phishing,FINAL WARNING : YOUR E-MAIL WILL CLOSE WITHIN 24 HOURS,3.4,0,legitimate,"NO_RECEIVED,SUBJ_ALL_CAPS,NO_RELAYS,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2023_389,phishing,"Item shared with you: ""We Have Banned Yours Access Online ID Due to
Unauthorized Entry.pdf""",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_392,phishing,Tu cuenta tiene problema en el pago,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_383,phishing,Your monkey.org: Password Expire Request = 07,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_394,phishing,⚠️ Action Required: Your webmail password is set to expire today.,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_395,phishing,ICANN: Domain ownership validation for monkey.org user(s),0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_399,phishing,You have a pending file awaiting your review 12 Dec 2023,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_391,phishing,RE: #monkey.org Ticket No: [ 📩 10 More] Incoming Mails Failed To Deliver To Your Mailbox 👨‍ [‍[-Email-]],3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,LOTS_OF_MONEY,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2023_397,phishing,Attention: Password Expiration for jose@monkey.org,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2023_400,phishing,ACTION REQUIRED: Your webmail password is set to expire today.,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_404,phishing,Tu cuenta presenta problema de pago,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_403,phishing,Re: [All] Free VMware licenses for HP members,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_402,phishing,Deactivation of jose@monkey.org,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,TVD_SPACE_RATIO",
nazario_phishing-2023_405,phishing,Portal de Queja Electronica ID57738536,3.8,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_AZURE_CLOUDAPP,PERCENT_RANDOM",
nazario_phishing-2023_408,phishing,Congrats! You've Been Selected For Netflix Reward,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_412,phishing,"Item shared with you: ""We have Disabled Your Online Account ID Due to
Unrecognized Log-In.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_410,phishing,"Item shared with you: ""Online ID Disabled Due to Fraud Access -
Verify Immediately.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_409,phishing,jose@monkey.org Verification Required,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2023_414,phishing,Your package delivery notification ID: [11R],0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2023_417,phishing,"Item shared with you: ""Suspicious Log-In Noticed - Your Online ID
Limited - Verify Immediately.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_415,phishing,fedex: your tracking n #234876,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2023_418,phishing,Your package could not be delivered.,1.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,NA_DOLLARS,LOTS_OF_MONEY",
nazario_phishing-2024_2,phishing,Tu cuenta tiene un error de pago,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_4,phishing,"Item shared with you: ""Unrecognized Log-In Noticed - Yours Online
Access ID Restricted - Review Immediately.pdf""",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_3,phishing,"Item shared with you: ""Fraudulent Access Detected - Yours Online
Account ID Closed - Confirm Immediately.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_5,phishing,"Item shared with you: ""Warning - Fraud Activity Noticed - Your Online
Access ID Locked.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_6,phishing,"Item shared with you: ""Security Alert! Scam Log-In Noticed - Your
Account ID Restricted.pdf""",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_9,phishing,New enterprise notification,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_11,phishing,You have received (4) New files via WeTransfer,1.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_WPADMIN",
nazario_phishing-2024_15,phishing,"Item shared with you: ""We've Restricted Your Billing Account ID Due
to Fraud Access.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_17,phishing,"Item shared with you: ""We Blocked Your Billing Access ID Due to
Unauthorized Access.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_16,phishing,Important Password Validation,4.3,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_NOVOWEL,MXG_EMAIL_FRAG,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2024_13,phishing,ATTN: E-File Received,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_19,phishing,"Item shared with you: ""Your Online Account ID Locked - Fraudulent
Access Identified - Validate Now.pdf""",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_20,phishing,"Item shared with you: ""Fraudulent Login Identified - Billing Account
ID Disabled.pdf""",-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_12,phishing,Your account jose@monkey.org password expire today,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_21,phishing,Three (3) Incoming mails not delivered,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_25,phishing,Re: Payment Swift,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_24,phishing,Password Expired - monkey.org,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2024_23,phishing,Password Update: Keep same password jose@monkey.org,5.2,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,DEAR_EMAIL,URI_DWEBIPFS,TVD_PH_BODY_ACCOUNTS_PRE,URI_IPFS",
nazario_phishing-2024_27,phishing,monkey.org is due to expire in 1 day,4.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_PHISH",
nazario_phishing-2024_29,phishing,Details Of Your 2023 Tax Outstanding Balance,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_31,phishing,Swift copy of USD 15945.75.,1.7,0,legitimate,"NO_RECEIVED,NO_RELAYS,DEAR_SOMETHING,LOTS_OF_MONEY",
nazario_phishing-2024_30,phishing,Sorry we missed you! Schedule your next delivery date.,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_28,phishing,Roundcube: Urgent Update notification,2.9,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_DWEBIPFS,URI_IPFS",
nazario_phishing-2024_33,phishing,Revisa tu cuenta: Examinamos un error al reintentar su pago,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_34,phishing,Puedes activar tu cuenta cuando gustes,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_32,phishing,Employee Performance Report - December 2023,0.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2024_39,phishing,jose@monkey.org: An internal folder has been shared with you,3.0,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG,URI_CLOUDFLAREIPFS,URI_IPFS",
nazario_phishing-2024_36,phishing,Review MailBox Issue!!!,0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_40,phishing,Email (jose@monkey.org) Password expiration set on 02/03/2024 1:08:34 p.m,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2024_41,phishing,"Item shared with you: ""Account ID Restricted Due to Unrecognized Activity.pdf""",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_43,phishing,A new offer has just been submitted on your item #03917,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_44,phishing,ACTION REQUIRED: Your webmail password is set to expire today,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX",
nazario_phishing-2024_46,phishing,Password Expiration Notification,0.2,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG",
nazario_phishing-2024_45,phishing,CPanel Password Notification Email: jose@monkey.org,0.7,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_NOVOWEL,HTTP_ESCAPED_HOST,MXG_EMAIL_FRAG",
nazario_phishing-2024_47,phishing,ACTION REQUIRED: Your webmail password is set to expire today,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_HEX",
nazario_phishing-2024_51,phishing,"Item shared with you: ""Check Security! Suspicious Login Noticed -
Your User Access Restricted - Confirm Now.pdf""",0.8,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS",
nazario_phishing-2024_1,phishing,You have (4)inbox failed email deliveries..,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_52,phishing,lire les messages bloqués,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
nazario_phishing-2024_59,phishing,You have a new business message via LinkedIn,3.9,0,legitimate,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,MXG_EMAIL_FRAG,URI_IPFSIO,URI_IPFS",
nazario_phishing-2024_54,phishing,Scanned Docu: Contract Agreement For Monkey id:Grg2eWNY_ jose,0.5,0,legitimate,"NO_RECEIVED,NO_RELAYS,URI_NOVOWEL",
nazario_phishing-2024_58,phishing,(2) massage inbox failed email deliveries,4.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,FSL_HAS_TINYURL,MXG_EMAIL_FRAG",
nazario_phishing-2024_62,phishing,Confirmation Of Mailbox jose@monkey.org Avoid De-activation Now,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2024_60,phishing,IMPORTANT: You have 1 new message(s) in your jose@monkey.org Mailbox,0.1,0,legitimate,"NO_RECEIVED,NO_RELAYS,MXG_EMAIL_FRAG",
nazario_phishing-2024_63,phishing,Confidential: HR Department shared a file with you,5.2,1,phishing,"NO_RECEIVED,DKIM_ADSP_NXDOMAIN,NO_RELAYS,URI_HEX,MXG_EMAIL_FRAG,RAZOR2_CHECK,RAZOR2_CF_RANGE_51_100,FSL_BULK_SIG",
nazario_phishing-2024_64,phishing,Sorry we missed you! Schedule your next delivery date.,-0.0,0,legitimate,"NO_RECEIVED,NO_RELAYS",
